epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
314,1660.67,0.74138,0.38885,0.00786,0.00029,0.878,0.86651,0.90666,0.66488,0.80325,0.44087,0.01687,6e-05,0.00115045,0.00115045,0.00115045
315,1666.22,0.66302,0.3584,0.00762,0.00019,0.89607,0.83226,0.89782,0.68557,0.65251,0.39985,0.01659,3e-05,0.0011488,0.0011488,0.0011488
316,1671.15,0.6744,0.36892,0.00771,0.00028,0.87636,0.87496,0.90049,0.67347,0.66745,0.46682,0.01695,3e-05,0.00114715,0.00114715,0.00114715
317,1676.7,0.66634,0.36725,0.00731,0.00022,0.86888,0.8562,0.8973,0.70323,0.65801,0.40908,0.01668,3e-05,0.0011455,0.0011455,0.0011455
318,1681.65,0.63047,0.36745,0.0085,0.00019,0.85252,0.85828,0.89591,0.67783,0.7775,0.44089,0.01759,5e-05,0.00114385,0.00114385,0.00114385
319,1686.75,0.6745,0.36817,0.00761,0.00025,0.87378,0.86376,0.90643,0.705,0.72075,0.41913,0.01823,4e-05,0.0011422,0.0011422,0.0011422
320,1691.87,0.71087,0.38372,0.00761,0.00026,0.8714,0.87457,0.91069,0.69265,0.72459,0.41646,0.01685,4e-05,0.00114054,0.00114054,0.00114054
321,1697.15,0.63235,0.35906,0.00749,0.00018,0.90831,0.82645,0.90278,0.68617,0.7063,0.40873,0.01652,4e-05,0.00113889,0.00113889,0.00113889
322,1702.13,0.67444,0.37806,0.00755,0.00027,0.88963,0.83277,0.88835,0.67226,0.70067,0.40699,0.01645,3e-05,0.00113724,0.00113724,0.00113724
323,1707.59,0.67952,0.37667,0.00785,0.0003,0.86989,0.86827,0.89632,0.68003,0.70756,0.40173,0.01514,4e-05,0.00113559,0.00113559,0.00113559
324,1712.43,0.67782,0.36569,0.00836,0.00025,0.90422,0.82765,0.88251,0.67054,0.70943,0.39535,0.01751,5e-05,0.00113394,0.00113394,0.00113394
325,1717.54,0.69529,0.36157,0.0087,0.00024,0.88743,0.8472,0.89833,0.68216,0.73846,0.45042,0.017,5e-05,0.00113229,0.00113229,0.00113229
326,1722.65,0.66742,0.36358,0.00822,0.00019,0.88675,0.85946,0.90081,0.69517,0.69851,0.41731,0.01542,5e-05,0.00113064,0.00113064,0.00113064
327,1727.82,0.66566,0.361,0.00738,0.00025,0.86836,0.86153,0.89536,0.68685,0.70692,0.44929,0.01798,4e-05,0.00112899,0.00112899,0.00112899
328,1732.65,0.66464,0.37522,0.00882,0.00021,0.85591,0.86656,0.90082,0.70418,0.69732,0.46181,0.01723,3e-05,0.00112734,0.00112734,0.00112734
329,1737.74,0.66989,0.37678,0.0093,0.00026,0.87396,0.87066,0.90251,0.7223,0.63951,0.4047,0.01556,3e-05,0.00112569,0.00112569,0.00112569
330,1743.05,0.71617,0.37527,0.01119,0.00024,0.87774,0.85904,0.89706,0.67535,0.70585,0.42575,0.01931,3e-05,0.00112404,0.00112404,0.00112404
331,1748.28,0.73354,0.39481,0.01101,0.00022,0.86662,0.87048,0.90852,0.71766,0.67508,0.38866,0.01932,4e-05,0.00112239,0.00112239,0.00112239
332,1753.36,0.69257,0.36965,0.00986,0.00025,0.88132,0.86443,0.89713,0.67948,0.69473,0.42254,0.0172,3e-05,0.00112074,0.00112074,0.00112074
333,1758.59,0.67831,0.37645,0.00889,0.00028,0.88792,0.8639,0.90079,0.71203,0.6506,0.39269,0.01719,3e-05,0.00111909,0.00111909,0.00111909
334,1763.67,0.66204,0.37423,0.00826,0.00026,0.88203,0.8438,0.89832,0.70016,0.71925,0.43674,0.01898,3e-05,0.00111744,0.00111744,0.00111744
335,1768.61,0.67113,0.35953,0.00859,0.0002,0.88923,0.85234,0.90364,0.71848,0.67967,0.42181,0.02149,2e-05,0.00111579,0.00111579,0.00111579
336,1773.77,0.67564,0.35796,0.00831,0.00028,0.87059,0.83974,0.90091,0.69035,0.73408,0.4524,0.01904,3e-05,0.00111414,0.00111414,0.00111414
337,1778.89,0.69046,0.36028,0.00911,0.00025,0.89307,0.86413,0.9086,0.71873,0.67323,0.42555,0.0184,2e-05,0.00111249,0.00111249,0.00111249
338,1783.74,0.70844,0.36895,0.0098,0.00022,0.87057,0.85558,0.88622,0.64265,0.77374,0.46271,0.01882,4e-05,0.00111084,0.00111084,0.00111084
339,1789.19,0.69696,0.37861,0.00877,0.00026,0.90113,0.85631,0.90014,0.67535,0.67114,0.43944,0.01709,3e-05,0.00110919,0.00110919,0.00110919
340,1794.14,0.66857,0.36726,0.00891,0.00029,0.85971,0.88704,0.8992,0.6641,0.69071,0.43488,0.01899,4e-05,0.00110754,0.00110754,0.00110754
341,1799.33,0.6991,0.3831,0.00988,0.00024,0.86481,0.8673,0.88118,0.66017,0.72201,0.4567,0.01704,4e-05,0.00110589,0.00110589,0.00110589
342,1804.28,0.69757,0.39162,0.00952,0.00028,0.90066,0.86018,0.88589,0.6624,0.7429,0.43777,0.01999,3e-05,0.00110424,0.00110424,0.00110424
343,1809.52,0.70178,0.38599,0.00822,0.00035,0.87099,0.86191,0.87634,0.66319,0.71078,0.42277,0.01799,3e-05,0.00110259,0.00110259,0.00110259
344,1814.35,0.65211,0.3525,0.00796,0.00029,0.89207,0.88341,0.90655,0.69756,0.66965,0.36676,0.01677,3e-05,0.00110094,0.00110094,0.00110094
345,1819.82,0.63295,0.35457,0.00859,0.0002,0.88247,0.87266,0.9048,0.69527,0.73033,0.39472,0.0164,4e-05,0.00109929,0.00109929,0.00109929
346,1824.51,0.69851,0.36833,0.00876,0.00028,0.89946,0.85223,0.89263,0.66321,0.74524,0.44283,0.02425,4e-05,0.00109764,0.00109764,0.00109764
347,1829.38,0.71157,0.38002,0.00876,0.00021,0.88669,0.86805,0.88994,0.69016,0.68906,0.42181,0.01998,3e-05,0.00109599,0.00109599,0.00109599
348,1834.63,0.64706,0.3652,0.00805,0.0002,0.8712,0.85412,0.89362,0.68513,0.68469,0.42836,0.01966,4e-05,0.00109434,0.00109434,0.00109434
349,1839.94,0.63728,0.3473,0.00769,0.00036,0.89073,0.85565,0.9045,0.68494,0.72381,0.41373,0.0187,3e-05,0.00109269,0.00109269,0.00109269
350,1845.32,0.67919,0.36194,0.00891,0.0002,0.88355,0.86255,0.89821,0.68926,0.69756,0.42426,0.02162,3e-05,0.00109103,0.00109103,0.00109103
351,1850.21,0.7213,0.39041,0.01128,0.00031,0.86033,0.88122,0.89903,0.70162,0.64195,0.38107,0.01819,2e-05,0.00108938,0.00108938,0.00108938
352,1855.36,0.66757,0.36119,0.01018,0.00021,0.89217,0.86785,0.90445,0.67598,0.75729,0.42347,0.01707,6e-05,0.00108773,0.00108773,0.00108773
353,1860.65,0.81494,0.40815,0.01732,0.00029,0.89928,0.86651,0.8935,0.66376,0.73281,0.3972,0.02126,3e-05,0.00108608,0.00108608,0.00108608
354,1865.82,0.71009,0.3848,0.01132,0.00021,0.89506,0.85387,0.89633,0.69272,0.66147,0.39157,0.01805,3e-05,0.00108443,0.00108443,0.00108443
355,1870.89,0.70315,0.37495,0.00991,0.00028,0.88479,0.84475,0.89855,0.68112,0.69669,0.35874,0.0215,3e-05,0.00108278,0.00108278,0.00108278
356,1876.41,0.69466,0.36606,0.00965,0.00023,0.8583,0.85244,0.8716,0.65805,0.73379,0.40798,0.01759,4e-05,0.00108113,0.00108113,0.00108113
357,1881.7,0.68889,0.36361,0.00873,0.00027,0.88591,0.86433,0.88891,0.67153,0.72851,0.39352,0.0178,3e-05,0.00107948,0.00107948,0.00107948
358,1886.96,0.6668,0.34039,0.00791,0.0002,0.88264,0.86225,0.89282,0.69666,0.66158,0.36552,0.01691,3e-05,0.00107783,0.00107783,0.00107783
359,1892,0.62589,0.33788,0.0076,0.00021,0.88865,0.85786,0.9001,0.67679,0.68157,0.36867,0.01635,3e-05,0.00107618,0.00107618,0.00107618
360,1897.54,0.61449,0.33191,0.00783,0.00021,0.89136,0.86672,0.90993,0.69962,0.63112,0.37938,0.01736,3e-05,0.00107453,0.00107453,0.00107453
361,1902.21,0.64354,0.34188,0.008,0.00021,0.86417,0.86731,0.89643,0.67489,0.68679,0.39275,0.01712,4e-05,0.00107288,0.00107288,0.00107288
362,1907.74,0.77064,0.38064,0.01329,0.00029,0.88621,0.86493,0.8971,0.64529,0.7912,0.37747,0.02006,4e-05,0.00107123,0.00107123,0.00107123
363,1912.59,0.64422,0.35259,0.00862,0.00029,0.86996,0.87815,0.89707,0.68763,0.62744,0.35786,0.0172,2e-05,0.00106958,0.00106958,0.00106958
364,1917.66,0.676,0.34014,0.0081,0.00025,0.87206,0.87758,0.90542,0.65746,0.78858,0.38928,0.01791,6e-05,0.00106793,0.00106793,0.00106793
365,1923.19,0.69957,0.36388,0.00832,0.00027,0.88547,0.87058,0.90432,0.68891,0.67518,0.38676,0.01609,4e-05,0.00106628,0.00106628,0.00106628
366,1928.05,0.62908,0.34747,0.00747,0.00026,0.88372,0.88318,0.91121,0.70459,0.64335,0.36705,0.01497,3e-05,0.00106463,0.00106463,0.00106463
367,1932.87,0.65054,0.35308,0.00765,0.00022,0.8958,0.86328,0.90681,0.69855,0.65402,0.38001,0.01748,3e-05,0.00106298,0.00106298,0.00106298
368,1938.24,0.67426,0.36618,0.00767,0.0002,0.88867,0.88132,0.90793,0.66342,0.76314,0.41453,0.01701,4e-05,0.00106133,0.00106133,0.00106133
369,1943.06,0.69457,0.37145,0.00752,0.00028,0.88138,0.87401,0.91222,0.71391,0.65969,0.37722,0.01515,3e-05,0.00105968,0.00105968,0.00105968
370,1948.17,0.65343,0.35025,0.00748,0.00028,0.89169,0.86345,0.91881,0.713,0.64001,0.36084,0.01504,3e-05,0.00105803,0.00105803,0.00105803
371,1953.24,0.65731,0.35506,0.00717,0.00024,0.88555,0.87965,0.90914,0.7024,0.66114,0.38263,0.01497,3e-05,0.00105638,0.00105638,0.00105638
372,1958.44,0.64306,0.33457,0.00813,0.00019,0.91369,0.86418,0.90811,0.70609,0.60966,0.39126,0.01434,2e-05,0.00105473,0.00105473,0.00105473
373,1964.09,0.62079,0.33056,0.00761,0.00019,0.89334,0.87891,0.91155,0.72387,0.64354,0.40744,0.01709,2e-05,0.00105308,0.00105308,0.00105308
374,1969.13,0.63577,0.32841,0.00748,0.00025,0.89327,0.84132,0.91272,0.69162,0.72294,0.43842,0.01672,4e-05,0.00105143,0.00105143,0.00105143
375,1974.12,0.70786,0.36551,0.00746,0.00033,0.89707,0.8432,0.89907,0.67079,0.7447,0.42576,0.01935,4e-05,0.00104978,0.00104978,0.00104978
376,1979.18,0.65037,0.34451,0.00724,0.00025,0.91482,0.84699,0.90278,0.6951,0.66662,0.41014,0.02017,3e-05,0.00104813,0.00104813,0.00104813
377,1984.68,0.60457,0.34025,0.00692,0.00022,0.8957,0.85828,0.91065,0.70418,0.68886,0.38498,0.01576,4e-05,0.00104648,0.00104648,0.00104648
378,1989.57,0.65623,0.34754,0.00723,0.00027,0.91908,0.85676,0.91219,0.71983,0.61593,0.34893,0.01495,3e-05,0.00104483,0.00104483,0.00104483
379,1994.72,0.61066,0.33642,0.00704,0.00016,0.8795,0.88659,0.91482,0.72562,0.64375,0.3939,0.01559,2e-05,0.00104318,0.00104318,0.00104318
380,1999.68,0.60997,0.32779,0.00728,0.00015,0.8951,0.84995,0.90181,0.70842,0.60785,0.36116,0.01472,3e-05,0.00104152,0.00104152,0.00104152
381,2004.69,0.65168,0.34272,0.00716,0.00022,0.86587,0.88303,0.90483,0.68953,0.68081,0.3716,0.01449,4e-05,0.00103987,0.00103987,0.00103987
382,2010.1,0.67463,0.35954,0.00749,0.00022,0.90516,0.87687,0.90581,0.6855,0.68539,0.37861,0.01472,4e-05,0.00103822,0.00103822,0.00103822
383,2014.99,0.67274,0.36471,0.0078,0.0003,0.88044,0.87746,0.90582,0.7135,0.62671,0.38812,0.01577,3e-05,0.00103657,0.00103657,0.00103657
384,2020.28,0.65464,0.36005,0.00803,0.00029,0.91028,0.86415,0.91311,0.71412,0.6798,0.40106,0.01589,3e-05,0.00103492,0.00103492,0.00103492
385,2025.45,0.69254,0.39077,0.00851,0.00017,0.9132,0.84314,0.90928,0.713,0.69307,0.40365,0.01793,3e-05,0.00103327,0.00103327,0.00103327
386,2030.23,0.694,0.38472,0.00908,0.00021,0.90163,0.86646,0.91323,0.66493,0.81089,0.38315,0.01994,3e-05,0.00103162,0.00103162,0.00103162
387,2035.06,0.70333,0.3727,0.00916,0.00018,0.87865,0.86113,0.91019,0.70285,0.64103,0.39713,0.0174,3e-05,0.00102997,0.00102997,0.00102997
388,2040.35,0.65686,0.35621,0.00803,0.0002,0.87952,0.8947,0.91489,0.70816,0.69337,0.39707,0.01726,4e-05,0.00102832,0.00102832,0.00102832
389,2045.25,0.70975,0.36105,0.00857,0.00022,0.88059,0.87479,0.9071,0.69256,0.69827,0.42049,0.0166,3e-05,0.00102667,0.00102667,0.00102667
390,2050.96,0.65573,0.34595,0.00829,0.0002,0.87158,0.87505,0.91132,0.69538,0.66209,0.42099,0.01567,3e-05,0.00102502,0.00102502,0.00102502
391,2056.34,0.67228,0.36756,0.00857,0.00028,0.91434,0.87129,0.90795,0.67823,0.64511,0.38694,0.01687,3e-05,0.00102337,0.00102337,0.00102337
392,2061.46,0.63139,0.3388,0.00776,0.00023,0.90856,0.86245,0.90888,0.69741,0.66069,0.38418,0.01624,3e-05,0.00102172,0.00102172,0.00102172
393,2066.45,0.62799,0.33596,0.00869,0.00016,0.89085,0.8685,0.90728,0.71213,0.66674,0.37728,0.01825,3e-05,0.00102007,0.00102007,0.00102007
394,2071.83,0.68672,0.37083,0.008,0.00028,0.90182,0.86544,0.90749,0.69659,0.69107,0.3991,0.01783,3e-05,0.00101842,0.00101842,0.00101842
395,2076.71,0.65624,0.34733,0.00861,0.00028,0.88558,0.86171,0.90711,0.69694,0.65819,0.39708,0.01685,4e-05,0.00101677,0.00101677,0.00101677
396,2081.69,0.6566,0.35746,0.00759,0.00022,0.87786,0.86651,0.90211,0.70114,0.69053,0.35863,0.01605,4e-05,0.00101512,0.00101512,0.00101512
397,2086.59,0.61677,0.34966,0.00733,0.00026,0.88176,0.86436,0.91008,0.71813,0.62695,0.39929,0.01635,4e-05,0.00101347,0.00101347,0.00101347
398,2091.76,0.67943,0.37444,0.00801,0.0003,0.87179,0.85838,0.89689,0.68148,0.64291,0.40409,0.01876,3e-05,0.00101182,0.00101182,0.00101182
399,2096.86,0.63803,0.35053,0.00794,0.00021,0.85363,0.88308,0.90764,0.69839,0.68997,0.40491,0.01809,3e-05,0.00101017,0.00101017,0.00101017
400,2101.75,0.66368,0.36517,0.0079,0.00021,0.86529,0.86321,0.91091,0.71431,0.68763,0.4105,0.01642,3e-05,0.00100852,0.00100852,0.00100852
401,2107.08,0.64029,0.36599,0.00734,0.00027,0.88902,0.87011,0.91341,0.73478,0.61721,0.39995,0.01645,3e-05,0.00100687,0.00100687,0.00100687
402,2112.11,0.63548,0.34535,0.0075,0.00021,0.89798,0.85838,0.91413,0.73628,0.65206,0.3907,0.01733,3e-05,0.00100522,0.00100522,0.00100522
403,2117.3,0.62489,0.34464,0.00715,0.0002,0.90295,0.84173,0.91015,0.7396,0.64024,0.39798,0.01715,3e-05,0.00100357,0.00100357,0.00100357
404,2122.64,0.62763,0.357,0.00702,0.00025,0.89427,0.87078,0.9108,0.73748,0.64138,0.38492,0.01895,3e-05,0.00100192,0.00100192,0.00100192
405,2127.67,0.63598,0.34432,0.00919,0.00021,0.8814,0.87772,0.90212,0.7207,0.65867,0.37445,0.01702,2e-05,0.00100027,0.00100027,0.00100027
406,2132.79,0.65281,0.36041,0.00877,0.00025,0.87491,0.8564,0.89856,0.69157,0.6497,0.40384,0.02017,3e-05,0.000998616,0.000998616,0.000998616
407,2137.51,0.66628,0.36413,0.00999,0.00022,0.89303,0.87495,0.892,0.67877,0.63901,0.36058,0.01728,2e-05,0.000996966,0.000996966,0.000996966
408,2142.24,0.67237,0.38391,0.00976,0.00029,0.90199,0.84614,0.90145,0.69393,0.65378,0.3619,0.01682,3e-05,0.000995316,0.000995316,0.000995316
409,2147.49,0.65721,0.35489,0.0097,0.00018,0.85777,0.87495,0.88282,0.67012,0.62358,0.39654,0.01611,3e-05,0.000993665,0.000993665,0.000993665
410,2153.01,0.66851,0.37762,0.01082,0.00027,0.88549,0.84961,0.8974,0.68705,0.66899,0.38412,0.01751,3e-05,0.000992015,0.000992015,0.000992015
411,2157.96,0.64642,0.34681,0.00934,0.00019,0.88575,0.84334,0.89912,0.70361,0.65679,0.43924,0.01793,2e-05,0.000990365,0.000990365,0.000990365
412,2163,0.62708,0.33924,0.00797,0.00019,0.84093,0.90345,0.90522,0.70009,0.66722,0.39339,0.01817,3e-05,0.000988714,0.000988714,0.000988714
413,2168.34,0.64131,0.339,0.00851,0.00016,0.87698,0.882,0.90289,0.66997,0.77997,0.41072,0.01565,5e-05,0.000987064,0.000987064,0.000987064
414,2173.5,0.71405,0.36475,0.00885,0.00027,0.88239,0.86844,0.89962,0.70875,0.69867,0.36022,0.01822,2e-05,0.000985414,0.000985414,0.000985414
415,2178.8,0.71913,0.38533,0.00778,0.00028,0.91069,0.86905,0.91048,0.69413,0.7881,0.38532,0.01626,6e-05,0.000983763,0.000983763,0.000983763
416,2183.84,0.66524,0.34094,0.00819,0.00023,0.90269,0.88441,0.90828,0.73122,0.6371,0.37378,0.01532,3e-05,0.000982113,0.000982113,0.000982113
417,2188.97,0.7275,0.37585,0.009,0.00029,0.88822,0.89326,0.91048,0.71586,0.64364,0.39728,0.01762,3e-05,0.000980463,0.000980463,0.000980463
418,2194.17,0.65264,0.3512,0.00877,0.00028,0.8995,0.86571,0.90642,0.69499,0.65722,0.38088,0.01893,3e-05,0.000978812,0.000978812,0.000978812
419,2199.25,0.65807,0.3453,0.00774,0.00023,0.91512,0.86672,0.91486,0.697,0.66468,0.3345,0.01748,3e-05,0.000977162,0.000977162,0.000977162
420,2204.26,0.62296,0.34781,0.00736,0.00024,0.91149,0.9029,0.91787,0.69528,0.67221,0.33134,0.01686,3e-05,0.000975512,0.000975512,0.000975512
421,2209.51,0.61142,0.32159,0.00725,0.00016,0.90893,0.90349,0.92221,0.72691,0.63689,0.31197,0.01629,3e-05,0.000973861,0.000973861,0.000973861
422,2214.32,0.61438,0.33828,0.00693,0.00023,0.89284,0.87485,0.9083,0.71978,0.6271,0.35094,0.01718,3e-05,0.000972211,0.000972211,0.000972211
423,2219.78,0.61002,0.33238,0.00707,0.0002,0.88549,0.89718,0.9119,0.71086,0.65188,0.36168,0.01707,3e-05,0.000970561,0.000970561,0.000970561
424,2225.41,0.60737,0.32772,0.00771,0.00022,0.89081,0.8975,0.91325,0.71038,0.65165,0.34244,0.01703,2e-05,0.00096891,0.00096891,0.00096891
425,2230.58,0.61595,0.34229,0.00729,0.00021,0.85978,0.89696,0.90477,0.69817,0.68196,0.36909,0.0179,3e-05,0.00096726,0.00096726,0.00096726
426,2235.94,0.62946,0.33244,0.00748,0.00023,0.89108,0.8438,0.89795,0.71115,0.64284,0.40127,0.01738,3e-05,0.00096561,0.00096561,0.00096561
427,2241.22,0.61874,0.33183,0.00709,0.0002,0.87262,0.87068,0.90209,0.71172,0.63356,0.37245,0.01629,3e-05,0.000963959,0.000963959,0.000963959
428,2246.62,0.59979,0.32244,0.00719,0.00023,0.90781,0.88694,0.91892,0.73632,0.63579,0.33558,0.01596,2e-05,0.000962309,0.000962309,0.000962309
429,2251.74,0.61696,0.33245,0.00755,0.00021,0.92291,0.8637,0.90915,0.73474,0.62787,0.35026,0.01635,2e-05,0.000960659,0.000960659,0.000960659
430,2256.56,0.61631,0.33875,0.00768,0.0002,0.90349,0.86438,0.90734,0.7106,0.70165,0.41315,0.01926,2e-05,0.000959008,0.000959008,0.000959008
431,2261.56,0.61571,0.32685,0.00761,0.00017,0.90526,0.88234,0.91248,0.72598,0.66013,0.39902,0.01845,2e-05,0.000957358,0.000957358,0.000957358
432,2266.43,0.64009,0.34984,0.00826,0.00021,0.88605,0.89665,0.91471,0.70504,0.75153,0.36853,0.01769,3e-05,0.000955708,0.000955708,0.000955708
433,2271.3,0.62334,0.32411,0.0079,0.00017,0.90906,0.86692,0.91091,0.71022,0.73515,0.36765,0.01682,4e-05,0.000954057,0.000954057,0.000954057
434,2276.36,0.66564,0.347,0.00773,0.00026,0.85744,0.87297,0.89268,0.69821,0.66678,0.36743,0.01702,3e-05,0.000952407,0.000952407,0.000952407
435,2281.29,0.62611,0.33403,0.00764,0.00019,0.86697,0.886,0.90524,0.71408,0.60612,0.34006,0.01695,2e-05,0.000950757,0.000950757,0.000950757
436,2286.39,0.706,0.35832,0.00899,0.00017,0.85252,0.88938,0.89438,0.68236,0.69144,0.40924,0.01938,3e-05,0.000949106,0.000949106,0.000949106
437,2291.21,0.66479,0.35482,0.00803,0.00017,0.88679,0.90294,0.91504,0.724,0.67539,0.35336,0.01779,2e-05,0.000947456,0.000947456,0.000947456
438,2296.22,0.6527,0.35724,0.00824,0.00025,0.85648,0.87103,0.88946,0.68057,0.69552,0.37151,0.01899,3e-05,0.000945806,0.000945806,0.000945806
439,2301.1,0.68658,0.36761,0.0084,0.00019,0.88055,0.88133,0.90502,0.70226,0.73267,0.35346,0.01789,4e-05,0.000944155,0.000944155,0.000944155
440,2306.28,0.67213,0.37229,0.00823,0.00027,0.8961,0.87008,0.90887,0.70366,0.7254,0.32836,0.01715,4e-05,0.000942505,0.000942505,0.000942505
441,2311.22,0.62754,0.34629,0.00806,0.00016,0.89425,0.88114,0.90603,0.6979,0.66729,0.34527,0.01851,3e-05,0.000940855,0.000940855,0.000940855
442,2315.83,0.61819,0.36461,0.0078,0.00025,0.89732,0.86513,0.9057,0.72109,0.6318,0.34168,0.01745,2e-05,0.000939204,0.000939204,0.000939204
443,2321.07,0.6101,0.35227,0.00734,0.00024,0.87228,0.86695,0.91141,0.73626,0.61626,0.3364,0.01876,2e-05,0.000937554,0.000937554,0.000937554
444,2326.16,0.64401,0.36242,0.00755,0.00026,0.91311,0.84609,0.91302,0.72217,0.6424,0.37518,0.01701,2e-05,0.000935904,0.000935904,0.000935904
445,2331.19,0.63966,0.35255,0.00781,0.00024,0.88465,0.88598,0.92011,0.73958,0.59823,0.34762,0.01541,2e-05,0.000934253,0.000934253,0.000934253
446,2336.69,0.65496,0.35761,0.0081,0.0003,0.88443,0.8828,0.91314,0.71979,0.64795,0.37346,0.01854,2e-05,0.000932603,0.000932603,0.000932603
447,2341.25,0.61547,0.33162,0.00756,0.00025,0.88511,0.86186,0.90495,0.69615,0.67616,0.4063,0.01723,2e-05,0.000930953,0.000930953,0.000930953
448,2346.74,0.63175,0.35179,0.00783,0.00026,0.90537,0.86629,0.91363,0.7239,0.62822,0.39816,0.01606,2e-05,0.000929302,0.000929302,0.000929302
449,2351.97,0.62724,0.33675,0.00724,0.00021,0.90635,0.87702,0.91231,0.71037,0.63134,0.35908,0.01705,2e-05,0.000927652,0.000927652,0.000927652
450,2357.15,0.62185,0.32686,0.0077,0.00025,0.87369,0.88499,0.91438,0.69721,0.67022,0.3465,0.01568,4e-05,0.000926002,0.000926002,0.000926002
451,2362.3,0.59962,0.32259,0.00769,0.00019,0.87981,0.88031,0.91871,0.73131,0.60504,0.34113,0.01621,2e-05,0.000924352,0.000924352,0.000924352
452,2367.4,0.65114,0.34347,0.0072,0.00029,0.89028,0.88188,0.9149,0.72663,0.66427,0.33273,0.01526,5e-05,0.000922701,0.000922701,0.000922701
453,2372.49,0.61309,0.33099,0.00732,0.0003,0.88377,0.90163,0.9135,0.70678,0.62891,0.33601,0.01663,3e-05,0.000921051,0.000921051,0.000921051
454,2377.57,0.57828,0.31037,0.00691,0.00015,0.90655,0.87901,0.91943,0.74602,0.58951,0.32285,0.01567,2e-05,0.000919401,0.000919401,0.000919401
455,2382.79,0.60651,0.32313,0.0075,0.00018,0.91367,0.88745,0.92526,0.73588,0.59136,0.32791,0.01595,2e-05,0.00091775,0.00091775,0.00091775
456,2388.12,0.6359,0.34124,0.0078,0.00023,0.93585,0.87111,0.91667,0.71227,0.59663,0.32522,0.0174,2e-05,0.0009161,0.0009161,0.0009161
457,2393.38,0.57351,0.31002,0.00773,0.00016,0.92904,0.85594,0.91937,0.73207,0.59454,0.33266,0.01529,2e-05,0.00091445,0.00091445,0.00091445
458,2398.39,0.62086,0.33654,0.00754,0.00024,0.89993,0.89478,0.92174,0.7527,0.57961,0.34551,0.01775,2e-05,0.000912799,0.000912799,0.000912799
459,2403.53,0.61938,0.32833,0.00842,0.00028,0.88554,0.86512,0.91319,0.72819,0.62527,0.35944,0.01606,2e-05,0.000911149,0.000911149,0.000911149
460,2408.68,0.64786,0.33859,0.008,0.00018,0.90487,0.89622,0.92353,0.73206,0.63159,0.35022,0.0181,2e-05,0.000909499,0.000909499,0.000909499
461,2414,0.62994,0.35072,0.0087,0.0002,0.89951,0.88185,0.92158,0.72382,0.61576,0.3597,0.01855,2e-05,0.000907848,0.000907848,0.000907848
462,2419.11,0.61552,0.3316,0.00893,0.00019,0.88802,0.90512,0.91355,0.68502,0.68238,0.32945,0.01634,3e-05,0.000906198,0.000906198,0.000906198
463,2423.94,0.692,0.36263,0.00964,0.00019,0.87498,0.88476,0.9055,0.68275,0.70296,0.34962,0.01642,3e-05,0.000904548,0.000904548,0.000904548
464,2428.86,0.75133,0.44282,0.0129,0.00027,0.85912,0.89337,0.90526,0.69757,0.64443,0.37966,0.0159,3e-05,0.000902897,0.000902897,0.000902897
465,2434.06,0.71756,0.38449,0.01254,0.00022,0.90389,0.86443,0.91105,0.70077,0.6642,0.35799,0.01864,2e-05,0.000901247,0.000901247,0.000901247
466,2439.06,0.69966,0.38744,0.01193,0.00023,0.86063,0.88516,0.91229,0.7112,0.63523,0.39992,0.01867,2e-05,0.000899597,0.000899597,0.000899597
467,2444.62,0.64798,0.36395,0.01043,0.0002,0.88332,0.8935,0.91608,0.69966,0.64158,0.3579,0.02256,2e-05,0.000897946,0.000897946,0.000897946
468,2449.8,0.62555,0.3612,0.01041,0.00024,0.88172,0.89131,0.91973,0.74808,0.59368,0.35845,0.0156,2e-05,0.000896296,0.000896296,0.000896296
469,2454.8,0.62822,0.35114,0.00936,0.00017,0.88349,0.88348,0.91756,0.72121,0.59547,0.35275,0.01571,2e-05,0.000894646,0.000894646,0.000894646
470,2460.23,0.60648,0.34773,0.00901,0.00023,0.89014,0.88773,0.91624,0.71912,0.59588,0.35728,0.01646,2e-05,0.000892995,0.000892995,0.000892995
471,2465.33,0.62917,0.35024,0.00865,0.00021,0.88362,0.89208,0.91258,0.69211,0.623,0.3429,0.01675,2e-05,0.000891345,0.000891345,0.000891345
472,2470.21,0.68215,0.36532,0.01097,0.00018,0.89859,0.88045,0.91576,0.72752,0.65561,0.34567,0.0162,3e-05,0.000889695,0.000889695,0.000889695
473,2475.27,0.60624,0.33179,0.00785,0.00024,0.88573,0.90511,0.92123,0.71958,0.62207,0.34284,0.01525,2e-05,0.000888044,0.000888044,0.000888044
474,2480.05,0.61021,0.3371,0.00771,0.0002,0.90207,0.88578,0.92599,0.745,0.59142,0.32935,0.01552,2e-05,0.000886394,0.000886394,0.000886394
475,2485.65,0.62815,0.32934,0.00779,0.0002,0.90827,0.87058,0.92017,0.70912,0.6525,0.35457,0.01722,2e-05,0.000884744,0.000884744,0.000884744
476,2490.44,0.66249,0.33012,0.00883,0.00025,0.90855,0.85851,0.91475,0.70009,0.65104,0.35618,0.01598,3e-05,0.000883093,0.000883093,0.000883093
