epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
321,1680.99,0.83405,0.42014,0.00984,0.00045,0.87692,0.85654,0.89135,0.66052,0.83942,0.42492,0.01737,6e-05,0.00113889,0.00113889,0.00113889
322,1685.61,0.83244,0.42034,0.00984,0.00065,0.85437,0.87068,0.89097,0.67621,0.77331,0.40916,0.01752,5e-05,0.00113724,0.00113724,0.00113724
323,1690.99,0.84906,0.4381,0.01058,0.0005,0.87212,0.86449,0.8865,0.65615,0.77045,0.42984,0.01672,5e-05,0.00113559,0.00113559,0.00113559
324,1696,0.85501,0.43694,0.01007,0.00059,0.8712,0.89746,0.89658,0.65578,0.83365,0.4215,0.01935,5e-05,0.00113394,0.00113394,0.00113394
325,1701.05,0.83352,0.4172,0.00984,0.00044,0.89829,0.85356,0.89907,0.69982,0.76842,0.36119,0.01646,4e-05,0.00113229,0.00113229,0.00113229
326,1706.15,0.83078,0.44037,0.01038,0.00042,0.87082,0.89003,0.89951,0.69739,0.77046,0.36379,0.01659,5e-05,0.00113064,0.00113064,0.00113064
327,1711.1,0.82756,0.41831,0.00999,0.00049,0.89451,0.83504,0.89682,0.66071,0.88189,0.45193,0.02264,6e-05,0.00112899,0.00112899,0.00112899
328,1716.15,0.85699,0.45577,0.01049,0.0005,0.92209,0.86057,0.9085,0.67845,0.83851,0.37586,0.01851,6e-05,0.00112734,0.00112734,0.00112734
329,1721.08,0.87248,0.46426,0.01013,0.00054,0.88881,0.82785,0.89513,0.67939,0.8103,0.42079,0.01939,6e-05,0.00112569,0.00112569,0.00112569
330,1726.22,0.82972,0.44394,0.01092,0.00043,0.90275,0.85804,0.90654,0.69427,0.78563,0.36834,0.01718,6e-05,0.00112404,0.00112404,0.00112404
331,1731.63,0.84798,0.45099,0.01102,0.00042,0.88381,0.86672,0.89802,0.67326,0.84514,0.34729,0.0179,7e-05,0.00112239,0.00112239,0.00112239
332,1736.85,0.81366,0.42495,0.0101,0.00046,0.89944,0.85025,0.90235,0.70315,0.74954,0.39858,0.0163,4e-05,0.00112074,0.00112074,0.00112074
333,1741.82,0.85961,0.45666,0.01,0.00063,0.90824,0.86057,0.91074,0.68127,0.82842,0.38636,0.01808,7e-05,0.00111909,0.00111909,0.00111909
334,1746.93,0.85011,0.45207,0.00939,0.00057,0.9052,0.86474,0.91337,0.6813,0.82569,0.39415,0.016,7e-05,0.00111744,0.00111744,0.00111744
335,1751.99,0.82756,0.44973,0.00934,0.00051,0.88174,0.89097,0.91502,0.69127,0.7671,0.35806,0.01777,5e-05,0.00111579,0.00111579,0.00111579
336,1756.67,0.82144,0.4316,0.00918,0.00065,0.88945,0.88946,0.91385,0.7191,0.73164,0.36165,0.01604,5e-05,0.00111414,0.00111414,0.00111414
337,1761.88,0.84244,0.43874,0.00978,0.00057,0.85947,0.8812,0.90711,0.68395,0.78434,0.37321,0.01657,6e-05,0.00111249,0.00111249,0.00111249
338,1766.93,0.87676,0.45442,0.01112,0.00043,0.8794,0.88086,0.90174,0.67024,0.88622,0.39659,0.02078,6e-05,0.00111084,0.00111084,0.00111084
339,1772,0.97872,0.49482,0.01428,0.00061,0.86092,0.88571,0.89301,0.65658,0.84382,0.37673,0.01931,5e-05,0.00110919,0.00110919,0.00110919
340,1776.95,0.89242,0.43168,0.01236,0.00053,0.87695,0.88694,0.90499,0.65693,0.9143,0.43371,0.01895,6e-05,0.00110754,0.00110754,0.00110754
341,1782.16,0.94249,0.46945,0.01261,0.00057,0.90891,0.85526,0.89296,0.65797,0.89524,0.39015,0.01944,8e-05,0.00110589,0.00110589,0.00110589
342,1787.12,0.88557,0.4631,0.01019,0.00064,0.88114,0.87901,0.90962,0.67621,0.84789,0.39583,0.0187,6e-05,0.00110424,0.00110424,0.00110424
343,1792.15,0.9215,0.47251,0.01052,0.00066,0.88395,0.88076,0.89953,0.65919,0.8594,0.38777,0.02301,6e-05,0.00110259,0.00110259,0.00110259
344,1797.5,0.86029,0.42631,0.01136,0.00056,0.87599,0.87495,0.90596,0.68864,0.80995,0.40967,0.01951,5e-05,0.00110094,0.00110094,0.00110094
345,1802.88,0.8184,0.42679,0.00996,0.00056,0.86955,0.87499,0.89699,0.69032,0.78437,0.41147,0.01648,6e-05,0.00109929,0.00109929,0.00109929
346,1807.87,0.84324,0.42848,0.01003,0.00055,0.89868,0.87912,0.91401,0.68262,0.82872,0.36479,0.0196,5e-05,0.00109764,0.00109764,0.00109764
347,1813.01,0.84465,0.44057,0.00921,0.00047,0.88975,0.87485,0.91396,0.69235,0.77825,0.35664,0.01768,5e-05,0.00109599,0.00109599,0.00109599
348,1818.33,0.83502,0.43465,0.00989,0.00045,0.87359,0.8771,0.90892,0.6939,0.76283,0.38923,0.01561,5e-05,0.00109434,0.00109434,0.00109434
349,1823.2,0.81932,0.40946,0.01051,0.00051,0.88868,0.87088,0.90453,0.7037,0.78073,0.3753,0.01561,6e-05,0.00109269,0.00109269,0.00109269
350,1829.2,0.81816,0.42168,0.01044,0.00047,0.88948,0.87867,0.89722,0.67763,0.78858,0.381,0.01601,6e-05,0.00109103,0.00109103,0.00109103
351,1834.12,0.82459,0.43268,0.01083,0.00053,0.88904,0.87621,0.90502,0.6965,0.74337,0.36458,0.01592,6e-05,0.00108938,0.00108938,0.00108938
352,1839.16,0.82556,0.43306,0.01052,0.00047,0.85962,0.8686,0.89677,0.69193,0.76017,0.41264,0.01548,6e-05,0.00108773,0.00108773,0.00108773
353,1844.08,0.81088,0.40288,0.01023,0.00045,0.88351,0.87068,0.89862,0.68324,0.80398,0.37889,0.01629,6e-05,0.00108608,0.00108608,0.00108608
354,1849.42,0.81577,0.41043,0.00965,0.00043,0.88573,0.89283,0.89947,0.65984,0.82717,0.36967,0.0172,7e-05,0.00108443,0.00108443,0.00108443
355,1854.86,0.82623,0.4102,0.0098,0.00052,0.92072,0.85849,0.91593,0.70704,0.76174,0.36493,0.01622,6e-05,0.00108278,0.00108278,0.00108278
356,1859.77,0.81246,0.41995,0.00932,0.00043,0.89548,0.88229,0.90101,0.65846,0.85753,0.37964,0.01772,7e-05,0.00108113,0.00108113,0.00108113
357,1865.1,0.81017,0.41908,0.009,0.00049,0.87903,0.86539,0.90037,0.7013,0.73606,0.3631,0.01569,5e-05,0.00107948,0.00107948,0.00107948
358,1870.45,0.81214,0.40323,0.00891,0.00044,0.88707,0.86047,0.91546,0.68896,0.72684,0.37921,0.01417,5e-05,0.00107783,0.00107783,0.00107783
359,1875.38,0.79781,0.4315,0.00895,0.00049,0.84405,0.88308,0.90024,0.65674,0.83782,0.38296,0.01687,7e-05,0.00107618,0.00107618,0.00107618
360,1880.4,0.81283,0.41752,0.00955,0.00045,0.84477,0.88476,0.89803,0.67281,0.79851,0.41358,0.01489,6e-05,0.00107453,0.00107453,0.00107453
361,1885.3,0.80272,0.40967,0.00977,0.00045,0.91234,0.81174,0.90677,0.69368,0.78966,0.3875,0.01674,6e-05,0.00107288,0.00107288,0.00107288
362,1890.71,0.81677,0.40058,0.0099,0.00052,0.86773,0.87266,0.90689,0.70657,0.76854,0.37474,0.01647,5e-05,0.00107123,0.00107123,0.00107123
363,1895.75,0.81013,0.42841,0.01094,0.00045,0.85741,0.88483,0.90153,0.6982,0.7625,0.36108,0.01714,5e-05,0.00106958,0.00106958,0.00106958
364,1900.62,0.80112,0.39255,0.0093,0.00046,0.87352,0.85729,0.89299,0.66895,0.81427,0.40413,0.01617,7e-05,0.00106793,0.00106793,0.00106793
365,1905.62,0.81147,0.39819,0.00989,0.00038,0.86305,0.86762,0.89399,0.69835,0.75661,0.37526,0.01778,5e-05,0.00106628,0.00106628,0.00106628
366,1910.72,0.78722,0.40219,0.00916,0.00056,0.87735,0.88837,0.90445,0.71217,0.73056,0.35378,0.01551,5e-05,0.00106463,0.00106463,0.00106463
367,1915.44,0.81626,0.41668,0.00926,0.00047,0.86154,0.87276,0.90114,0.68519,0.76553,0.36205,0.0156,5e-05,0.00106298,0.00106298,0.00106298
368,1920.8,0.83356,0.41538,0.00899,0.00051,0.89487,0.85869,0.90207,0.6833,0.755,0.35681,0.01706,5e-05,0.00106133,0.00106133,0.00106133
369,1925.62,0.79675,0.4143,0.00949,0.00054,0.87603,0.86296,0.90562,0.69779,0.73218,0.36787,0.01585,4e-05,0.00105968,0.00105968,0.00105968
370,1930.61,0.78322,0.39724,0.00913,0.00046,0.8891,0.8658,0.90942,0.70022,0.74008,0.35907,0.01594,5e-05,0.00105803,0.00105803,0.00105803
371,1935.61,0.79287,0.41116,0.0086,0.00042,0.91215,0.86662,0.90475,0.70521,0.75885,0.33766,0.01494,6e-05,0.00105638,0.00105638,0.00105638
372,1940.82,0.79394,0.39653,0.00966,0.00038,0.90489,0.87485,0.90023,0.69106,0.7351,0.34307,0.01511,5e-05,0.00105473,0.00105473,0.00105473
373,1946.35,0.76759,0.37957,0.00865,0.0004,0.87407,0.86793,0.90096,0.70673,0.72008,0.37876,0.01526,4e-05,0.00105308,0.00105308,0.00105308
374,1951.46,0.79529,0.38959,0.00969,0.00054,0.88898,0.88308,0.90536,0.69146,0.75742,0.38346,0.01629,6e-05,0.00105143,0.00105143,0.00105143
375,1956.69,0.82777,0.41523,0.00896,0.00054,0.89461,0.86996,0.90273,0.70196,0.74193,0.37578,0.0149,5e-05,0.00104978,0.00104978,0.00104978
376,1961.48,0.76336,0.38653,0.00815,0.00046,0.85734,0.881,0.90564,0.6915,0.76867,0.37377,0.01658,5e-05,0.00104813,0.00104813,0.00104813
377,1966.67,0.77087,0.38449,0.0083,0.00041,0.87547,0.88516,0.9084,0.70218,0.75619,0.37947,0.01574,5e-05,0.00104648,0.00104648,0.00104648
378,1971.73,0.81781,0.4156,0.00964,0.00056,0.90571,0.84691,0.90711,0.69493,0.7624,0.37705,0.01505,6e-05,0.00104483,0.00104483,0.00104483
379,1976.8,0.78489,0.39862,0.00948,0.0004,0.88311,0.89461,0.90172,0.70687,0.74911,0.34006,0.01679,4e-05,0.00104318,0.00104318,0.00104318
380,1981.81,0.78151,0.38725,0.0087,0.00043,0.87714,0.88749,0.89265,0.68117,0.7575,0.38028,0.01645,5e-05,0.00104152,0.00104152,0.00104152
381,1986.82,0.78467,0.3902,0.01016,0.00053,0.90535,0.87068,0.91969,0.71165,0.75205,0.33026,0.0161,6e-05,0.00103987,0.00103987,0.00103987
382,1992.11,0.82676,0.41711,0.00978,0.00055,0.89559,0.87662,0.90955,0.7028,0.75487,0.35399,0.01493,5e-05,0.00103822,0.00103822,0.00103822
383,1997.35,0.83672,0.4253,0.00949,0.00053,0.90623,0.88176,0.90354,0.6997,0.78226,0.33882,0.01761,5e-05,0.00103657,0.00103657,0.00103657
384,2002.34,0.79752,0.40205,0.00858,0.0005,0.90264,0.88318,0.8996,0.68512,0.75502,0.3888,0.01869,5e-05,0.00103492,0.00103492,0.00103492
385,2007.24,0.81477,0.42233,0.0096,0.00044,0.89107,0.8455,0.87347,0.6514,0.78733,0.50053,0.01731,6e-05,0.00103327,0.00103327,0.00103327
386,2012.03,0.78551,0.39594,0.00964,0.0004,0.87011,0.89954,0.89754,0.68888,0.76662,0.40274,0.01733,5e-05,0.00103162,0.00103162,0.00103162
387,2017.11,0.83761,0.41014,0.00842,0.00052,0.88081,0.89131,0.90414,0.68105,0.82365,0.3863,0.01607,7e-05,0.00102997,0.00102997,0.00102997
388,2022.11,0.80481,0.38763,0.00861,0.00047,0.86876,0.89339,0.89785,0.69427,0.75842,0.35951,0.01609,6e-05,0.00102832,0.00102832,0.00102832
389,2027.2,0.82386,0.40382,0.00889,0.00046,0.87985,0.89558,0.91425,0.69699,0.78643,0.37056,0.01683,6e-05,0.00102667,0.00102667,0.00102667
390,2032.43,0.80614,0.40013,0.00925,0.0005,0.87817,0.87888,0.90257,0.67159,0.78448,0.39133,0.01596,6e-05,0.00102502,0.00102502,0.00102502
391,2037.24,0.85637,0.42332,0.00931,0.0006,0.89234,0.87142,0.89386,0.67828,0.74404,0.38244,0.01553,5e-05,0.00102337,0.00102337,0.00102337
392,2042.54,0.8208,0.39165,0.00882,0.00049,0.85441,0.87936,0.89044,0.66548,0.77149,0.38158,0.01586,6e-05,0.00102172,0.00102172,0.00102172
393,2047.69,0.77052,0.37638,0.00866,0.00046,0.8822,0.87528,0.89854,0.6793,0.77524,0.37634,0.0162,6e-05,0.00102007,0.00102007,0.00102007
394,2052.73,0.79319,0.40657,0.00936,0.00052,0.89429,0.85661,0.89754,0.67288,0.76405,0.36722,0.01592,6e-05,0.00101842,0.00101842,0.00101842
395,2057.85,0.76757,0.38793,0.00992,0.00061,0.87413,0.85244,0.89797,0.68118,0.73313,0.35886,0.0161,5e-05,0.00101677,0.00101677,0.00101677
396,2062.68,0.80015,0.39122,0.00919,0.00051,0.90585,0.85434,0.89502,0.67653,0.74906,0.34918,0.01573,4e-05,0.00101512,0.00101512,0.00101512
397,2067.93,0.75075,0.40275,0.00853,0.00047,0.87358,0.8689,0.88682,0.66427,0.78525,0.39812,0.01549,6e-05,0.00101347,0.00101347,0.00101347
398,2073.21,0.81591,0.42873,0.00873,0.00055,0.89684,0.87518,0.88999,0.67343,0.71801,0.36621,0.01489,4e-05,0.00101182,0.00101182,0.00101182
399,2078.16,0.80012,0.39505,0.00873,0.00054,0.89198,0.86845,0.89465,0.67232,0.7788,0.37044,0.01446,6e-05,0.00101017,0.00101017,0.00101017
400,2083.13,0.78105,0.4023,0.00851,0.00049,0.862,0.88725,0.90873,0.67728,0.79446,0.34617,0.0167,6e-05,0.00100852,0.00100852,0.00100852
401,2088.09,0.80932,0.41063,0.00938,0.00064,0.87532,0.85234,0.88765,0.67605,0.73118,0.38776,0.01631,5e-05,0.00100687,0.00100687,0.00100687
402,2093.09,0.79604,0.3996,0.01,0.00053,0.88237,0.88933,0.90562,0.68562,0.76069,0.36606,0.01577,5e-05,0.00100522,0.00100522,0.00100522
403,2098.26,0.8471,0.40356,0.01194,0.00045,0.86929,0.83994,0.87795,0.66876,0.7527,0.40133,0.01481,6e-05,0.00100357,0.00100357,0.00100357
404,2103.35,0.81779,0.42198,0.01107,0.00052,0.82664,0.8791,0.88344,0.67093,0.78847,0.44057,0.01593,6e-05,0.00100192,0.00100192,0.00100192
405,2108.56,0.79363,0.39505,0.01079,0.0005,0.88158,0.86938,0.88878,0.681,0.75963,0.40184,0.01775,5e-05,0.00100027,0.00100027,0.00100027
406,2113.8,0.78678,0.41496,0.01006,0.0005,0.86919,0.86542,0.88852,0.66793,0.7486,0.40422,0.02009,4e-05,0.000998616,0.000998616,0.000998616
407,2118.97,0.78696,0.40783,0.00884,0.00053,0.85858,0.87201,0.89376,0.6722,0.75604,0.37543,0.01644,5e-05,0.000996966,0.000996966,0.000996966
408,2123.91,0.79819,0.42313,0.01003,0.00047,0.88742,0.88257,0.89767,0.68345,0.74435,0.38616,0.01568,5e-05,0.000995316,0.000995316,0.000995316
409,2129.07,0.78546,0.39678,0.00919,0.00038,0.86897,0.87554,0.90046,0.69867,0.70427,0.36665,0.01716,4e-05,0.000993665,0.000993665,0.000993665
410,2134.34,0.79746,0.44255,0.0101,0.00053,0.88188,0.87864,0.88917,0.67754,0.70331,0.37863,0.01444,5e-05,0.000992015,0.000992015,0.000992015
411,2139.67,0.78038,0.40126,0.00987,0.00049,0.88654,0.87682,0.89174,0.66615,0.70742,0.39275,0.0152,5e-05,0.000990365,0.000990365,0.000990365
412,2144.6,0.77751,0.41318,0.00906,0.00051,0.89137,0.85514,0.8914,0.66564,0.73121,0.45903,0.01457,5e-05,0.000988714,0.000988714,0.000988714
413,2149.81,0.77595,0.39111,0.01007,0.00039,0.87776,0.87855,0.90506,0.69344,0.72263,0.40611,0.0142,5e-05,0.000987064,0.000987064,0.000987064
414,2154.98,0.78056,0.39353,0.00926,0.00046,0.89872,0.86856,0.90845,0.70168,0.70323,0.38704,0.01437,4e-05,0.000985414,0.000985414,0.000985414
415,2160.1,0.81242,0.40832,0.00891,0.00054,0.91021,0.86841,0.91925,0.70559,0.72729,0.37392,0.01526,4e-05,0.000983763,0.000983763,0.000983763
416,2165.35,0.79106,0.38944,0.00994,0.00044,0.86683,0.85992,0.89333,0.67597,0.73803,0.41731,0.01719,5e-05,0.000982113,0.000982113,0.000982113
417,2170.44,0.8285,0.41397,0.01187,0.00043,0.87691,0.86081,0.89418,0.69602,0.69129,0.38741,0.01488,4e-05,0.000980463,0.000980463,0.000980463
418,2175.35,0.85152,0.40478,0.01195,0.00051,0.86717,0.88923,0.9104,0.71117,0.72545,0.36033,0.01521,5e-05,0.000978812,0.000978812,0.000978812
419,2180.3,0.8326,0.40981,0.01063,0.0005,0.8912,0.86438,0.91195,0.70775,0.74188,0.38212,0.01494,5e-05,0.000977162,0.000977162,0.000977162
420,2185.69,0.83247,0.41369,0.01133,0.00049,0.90615,0.8684,0.91137,0.71284,0.7218,0.35215,0.01339,5e-05,0.000975512,0.000975512,0.000975512
421,2190.59,0.84748,0.40285,0.01393,0.00044,0.90633,0.87485,0.91803,0.71013,0.73771,0.344,0.01549,5e-05,0.000973861,0.000973861,0.000973861
422,2195.75,0.84575,0.42354,0.01235,0.00049,0.89788,0.86265,0.89288,0.67175,0.78021,0.39602,0.01756,5e-05,0.000972211,0.000972211,0.000972211
423,2201.12,0.84522,0.40594,0.0125,0.00043,0.8795,0.86945,0.89754,0.67653,0.7568,0.38981,0.02049,5e-05,0.000970561,0.000970561,0.000970561
424,2206.24,0.84492,0.42193,0.0148,0.00053,0.85971,0.85531,0.90353,0.69026,0.78447,0.36713,0.02063,5e-05,0.00096891,0.00096891,0.00096891
425,2211.33,0.79925,0.41556,0.01088,0.00043,0.87435,0.86869,0.89674,0.68368,0.78471,0.38401,0.02082,5e-05,0.00096726,0.00096726,0.00096726
426,2216.19,0.81493,0.40038,0.01128,0.00046,0.88931,0.85859,0.90084,0.69588,0.74437,0.37576,0.01914,5e-05,0.00096561,0.00096561,0.00096561
427,2221.71,0.811,0.39185,0.00984,0.0004,0.88784,0.86444,0.90007,0.69612,0.75119,0.34919,0.01782,5e-05,0.000963959,0.000963959,0.000963959
428,2226.84,0.78348,0.38547,0.01158,0.00039,0.86957,0.88526,0.90144,0.68964,0.73853,0.34854,0.01752,5e-05,0.000962309,0.000962309,0.000962309
429,2231.99,0.79825,0.40084,0.01076,0.00053,0.87001,0.88511,0.89878,0.69377,0.76285,0.373,0.01838,5e-05,0.000960659,0.000960659,0.000960659
430,2236.98,0.76026,0.37808,0.00929,0.0004,0.86682,0.86806,0.88905,0.68736,0.72359,0.36246,0.01751,4e-05,0.000959008,0.000959008,0.000959008
431,2241.92,0.78426,0.38142,0.00926,0.0004,0.89838,0.8566,0.91068,0.72105,0.72173,0.33485,0.01792,4e-05,0.000957358,0.000957358,0.000957358
432,2246.83,0.78374,0.38455,0.00931,0.00048,0.91681,0.84192,0.90088,0.70811,0.70235,0.36191,0.0157,4e-05,0.000955708,0.000955708,0.000955708
433,2251.61,0.76914,0.38024,0.00911,0.00039,0.89898,0.87249,0.90182,0.70475,0.71857,0.32154,0.01593,4e-05,0.000954057,0.000954057,0.000954057
434,2256.8,0.79752,0.39757,0.00936,0.00048,0.8866,0.87703,0.90301,0.6894,0.73876,0.35489,0.01606,5e-05,0.000952407,0.000952407,0.000952407
435,2261.98,0.81063,0.39243,0.00877,0.00047,0.88369,0.8689,0.9017,0.68907,0.76041,0.38244,0.01623,5e-05,0.000950757,0.000950757,0.000950757
436,2267.26,0.80439,0.38637,0.00949,0.00048,0.88424,0.86357,0.9055,0.7175,0.71067,0.3743,0.01625,4e-05,0.000949106,0.000949106,0.000949106
437,2272.11,0.8029,0.38815,0.00916,0.00043,0.87606,0.89339,0.91008,0.69219,0.74604,0.34751,0.01659,5e-05,0.000947456,0.000947456,0.000947456
438,2276.93,0.76519,0.36673,0.00844,0.00047,0.88754,0.88089,0.90283,0.68637,0.73696,0.37122,0.01612,5e-05,0.000945806,0.000945806,0.000945806
439,2281.82,0.76181,0.35864,0.00873,0.00034,0.85434,0.88586,0.89967,0.70476,0.70063,0.36114,0.01569,4e-05,0.000944155,0.000944155,0.000944155
440,2286.88,0.76803,0.39109,0.00812,0.00043,0.879,0.88247,0.9109,0.71462,0.68718,0.34238,0.01561,4e-05,0.000942505,0.000942505,0.000942505
441,2291.86,0.75409,0.37472,0.00882,0.00035,0.86426,0.89964,0.90798,0.70683,0.7032,0.3448,0.01691,4e-05,0.000940855,0.000940855,0.000940855
442,2297.02,0.75223,0.37073,0.00825,0.00047,0.88471,0.88349,0.91099,0.7098,0.71868,0.34178,0.01728,4e-05,0.000939204,0.000939204,0.000939204
443,2302.12,0.7459,0.36711,0.00833,0.00055,0.90799,0.87683,0.91146,0.70595,0.71324,0.32325,0.016,4e-05,0.000937554,0.000937554,0.000937554
444,2307.17,0.78959,0.39177,0.00876,0.00052,0.90642,0.86101,0.90942,0.71577,0.73059,0.35906,0.01576,5e-05,0.000935904,0.000935904,0.000935904
445,2312.67,0.7527,0.3741,0.00833,0.00053,0.89587,0.87475,0.90999,0.71466,0.7125,0.33875,0.01394,5e-05,0.000934253,0.000934253,0.000934253
446,2317.69,0.76798,0.38097,0.00825,0.00046,0.87099,0.8835,0.89739,0.69116,0.7223,0.37055,0.01491,5e-05,0.000932603,0.000932603,0.000932603
447,2322.87,0.74738,0.36089,0.00942,0.00039,0.90755,0.88664,0.9012,0.68681,0.71625,0.33156,0.01748,4e-05,0.000930953,0.000930953,0.000930953
448,2328.18,0.76103,0.38925,0.00895,0.00046,0.91574,0.88704,0.91586,0.70985,0.70448,0.31657,0.01518,4e-05,0.000929302,0.000929302,0.000929302
449,2333.42,0.78826,0.38168,0.00848,0.0005,0.92802,0.86144,0.90354,0.70356,0.71844,0.34145,0.01789,4e-05,0.000927652,0.000927652,0.000927652
450,2339.95,0.77011,0.36424,0.00878,0.00052,0.89606,0.88487,0.8989,0.68458,0.76491,0.36904,0.01697,5e-05,0.000926002,0.000926002,0.000926002
451,2346.75,0.78232,0.36956,0.00978,0.00039,0.89518,0.89617,0.91386,0.71103,0.73106,0.34921,0.01604,4e-05,0.000924352,0.000924352,0.000924352
452,2351.85,0.7776,0.38294,0.00911,0.00056,0.86675,0.89844,0.91107,0.7076,0.71556,0.35574,0.01565,4e-05,0.000922701,0.000922701,0.000922701
453,2356.91,0.78238,0.37724,0.00949,0.0005,0.89788,0.89498,0.9087,0.70078,0.7009,0.39369,0.01752,4e-05,0.000921051,0.000921051,0.000921051
454,2362.08,0.74622,0.36296,0.00798,0.00039,0.9121,0.89656,0.91325,0.70677,0.70911,0.35568,0.01461,4e-05,0.000919401,0.000919401,0.000919401
455,2367.08,0.75301,0.37619,0.00853,0.00041,0.89658,0.90027,0.91035,0.71227,0.67587,0.35997,0.01524,4e-05,0.00091775,0.00091775,0.00091775
456,2372.09,0.76744,0.37615,0.00829,0.00048,0.86758,0.88422,0.89847,0.69345,0.69174,0.372,0.01417,4e-05,0.0009161,0.0009161,0.0009161
457,2377.28,0.7236,0.35342,0.00805,0.00031,0.91788,0.87299,0.90747,0.70972,0.67414,0.3732,0.01404,4e-05,0.00091445,0.00091445,0.00091445
458,2382.09,0.76331,0.37776,0.00856,0.00051,0.92057,0.88372,0.90749,0.70242,0.67679,0.37641,0.01289,4e-05,0.000912799,0.000912799,0.000912799
459,2387.32,0.72149,0.36466,0.00814,0.0005,0.89114,0.88028,0.90701,0.69811,0.70037,0.36323,0.0149,4e-05,0.000911149,0.000911149,0.000911149
460,2391.99,0.74359,0.36327,0.00869,0.00039,0.85427,0.9048,0.90463,0.69816,0.68988,0.36087,0.01694,4e-05,0.000909499,0.000909499,0.000909499
461,2397.39,0.76644,0.37359,0.00897,0.00044,0.87423,0.88727,0.91572,0.71544,0.70945,0.35495,0.01512,5e-05,0.000907848,0.000907848,0.000907848
462,2402.28,0.75144,0.37029,0.00944,0.00041,0.88335,0.87813,0.90639,0.70692,0.70454,0.32722,0.01575,4e-05,0.000906198,0.000906198,0.000906198
463,2407.78,0.78935,0.37016,0.00994,0.00039,0.87148,0.89051,0.90528,0.69142,0.72205,0.36547,0.01653,5e-05,0.000904548,0.000904548,0.000904548
464,2412.64,0.77211,0.37339,0.00991,0.00039,0.88507,0.90361,0.91384,0.70472,0.71861,0.34557,0.01612,5e-05,0.000902897,0.000902897,0.000902897
465,2418.06,0.7853,0.37579,0.01021,0.00051,0.88492,0.88908,0.90921,0.71415,0.70462,0.33223,0.0165,5e-05,0.000901247,0.000901247,0.000901247
466,2423.53,0.77945,0.37034,0.01008,0.00041,0.89569,0.88402,0.91057,0.70358,0.70304,0.36278,0.01569,5e-05,0.000899597,0.000899597,0.000899597
467,2428.6,0.79557,0.37768,0.01036,0.00049,0.88786,0.89633,0.90711,0.70715,0.69718,0.36155,0.0148,5e-05,0.000897946,0.000897946,0.000897946
468,2433.6,0.77982,0.38886,0.00888,0.00057,0.88512,0.90367,0.89753,0.69847,0.71696,0.36586,0.01682,4e-05,0.000896296,0.000896296,0.000896296
469,2438.86,0.82014,0.38761,0.00904,0.00047,0.90902,0.86062,0.90537,0.69618,0.71805,0.35343,0.0155,4e-05,0.000894646,0.000894646,0.000894646
470,2444.26,0.75924,0.36672,0.00891,0.00046,0.89037,0.8723,0.9058,0.70343,0.72059,0.35562,0.0144,5e-05,0.000892995,0.000892995,0.000892995
471,2449.49,0.76855,0.3908,0.00859,0.00043,0.90686,0.86734,0.90733,0.68596,0.69238,0.32931,0.01444,4e-05,0.000891345,0.000891345,0.000891345
472,2454.71,0.7625,0.37631,0.00839,0.0004,0.89314,0.8777,0.89955,0.68477,0.72267,0.34633,0.01393,6e-05,0.000889695,0.000889695,0.000889695
473,2459.67,0.74617,0.37165,0.00808,0.00046,0.89544,0.86662,0.90336,0.70531,0.68048,0.32134,0.01362,5e-05,0.000888044,0.000888044,0.000888044
474,2464.39,0.73802,0.37256,0.00788,0.00041,0.88068,0.89582,0.9057,0.70589,0.68752,0.34868,0.01371,5e-05,0.000886394,0.000886394,0.000886394
475,2470.1,0.71607,0.33668,0.00777,0.00042,0.86999,0.89639,0.92186,0.71228,0.71927,0.33361,0.01463,5e-05,0.000884744,0.000884744,0.000884744
476,2475.07,0.73481,0.35271,0.00861,0.00055,0.8726,0.87686,0.90933,0.72069,0.6922,0.34707,0.01507,5e-05,0.000883093,0.000883093,0.000883093
477,2480.08,0.74493,0.36537,0.00866,0.00044,0.86987,0.86662,0.91106,0.70927,0.68851,0.33867,0.01532,4e-05,0.000881443,0.000881443,0.000881443
478,2485.37,0.76626,0.3724,0.00867,0.00047,0.86617,0.87807,0.89308,0.68744,0.70025,0.36579,0.01582,4e-05,0.000879793,0.000879793,0.000879793
479,2490.47,0.72451,0.362,0.00831,0.00039,0.89149,0.86255,0.90062,0.69497,0.70122,0.35764,0.01554,4e-05,0.000878142,0.000878142,0.000878142
480,2495.97,0.76181,0.38476,0.00898,0.00041,0.9105,0.86979,0.90999,0.70938,0.70721,0.32781,0.01649,4e-05,0.000876492,0.000876492,0.000876492
481,2501.04,0.75739,0.39146,0.00815,0.00047,0.89476,0.87849,0.89727,0.69523,0.69036,0.34207,0.01595,4e-05,0.000874842,0.000874842,0.000874842
482,2506.42,0.75473,0.35813,0.00851,0.00042,0.89923,0.88704,0.89767,0.68093,0.74396,0.36236,0.01877,5e-05,0.000873191,0.000873191,0.000873191
483,2511.26,0.74023,0.3557,0.00819,0.00046,0.89703,0.8776,0.89596,0.69964,0.7041,0.32795,0.01749,4e-05,0.000871541,0.000871541,0.000871541
