epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
147,608.253,0.85129,0.31987,0.00811,0.92545,0.96236,0.98494,0.74831,1.00665,0.41886,0.01224,0.00142184,0.00142184,0.00142184
148,612.262,0.82277,0.29748,0.00801,0.99152,0.90675,0.9857,0.76406,1.00205,0.41896,0.01355,0.00141788,0.00141788,0.00141788
149,616.452,0.85467,0.31686,0.00824,0.92278,0.89922,0.97848,0.71625,1.15901,0.51972,0.01505,0.00141392,0.00141392,0.00141392
150,620.503,0.90889,0.3378,0.0087,0.94439,0.89922,0.97487,0.75006,1.075,0.47225,0.01353,0.00140996,0.00140996,0.00140996
151,624.434,0.90281,0.34469,0.00882,0.9369,0.92081,0.96951,0.73168,1.09355,0.485,0.01452,0.001406,0.001406,0.001406
152,628.294,0.87257,0.32232,0.00872,0.95966,0.92213,0.98579,0.77181,0.96089,0.4018,0.01222,0.00140204,0.00140204,0.00140204
153,632.27,0.85755,0.33371,0.00883,0.93695,0.92163,0.97527,0.70289,1.19761,0.51358,0.01699,0.00139808,0.00139808,0.00139808
154,636.263,0.86195,0.32584,0.00834,0.93442,0.88372,0.96448,0.73321,1.08684,0.56456,0.01409,0.00139412,0.00139412,0.00139412
155,640.138,0.84149,0.32146,0.00851,0.92573,0.86968,0.96733,0.72689,1.09852,0.59416,0.01299,0.00139016,0.00139016,0.00139016
156,644.008,0.81656,0.29152,0.00769,0.91824,0.95349,0.98245,0.75527,1.03731,0.48256,0.01303,0.0013862,0.0013862,0.0013862
157,648.171,0.84487,0.31038,0.0077,0.96746,0.92187,0.98117,0.75874,1.01137,0.45445,0.01251,0.00138224,0.00138224,0.00138224
158,652,0.84225,0.31734,0.00773,0.87918,0.96899,0.98,0.76113,0.90051,0.42414,0.01342,0.00137828,0.00137828,0.00137828
159,656.007,0.83715,0.31835,0.0076,0.93623,0.96899,0.9805,0.7334,1.04636,0.44982,0.01545,0.00137432,0.00137432,0.00137432
160,659.895,0.86996,0.31284,0.0082,0.93897,0.9542,0.98038,0.78603,0.89828,0.45447,0.01176,0.00137036,0.00137036,0.00137036
161,663.984,0.85504,0.31284,0.00815,0.92249,0.96899,0.9852,0.74795,1.02943,0.41698,0.01341,0.0013664,0.0013664,0.0013664
162,667.923,0.86339,0.32392,0.00879,0.95996,0.92919,0.98309,0.77449,0.968,0.38036,0.0147,0.00136244,0.00136244,0.00136244
163,671.978,0.82408,0.31371,0.00764,0.95663,0.93798,0.98534,0.77764,0.88124,0.35688,0.01207,0.00135848,0.00135848,0.00135848
164,675.871,0.81516,0.3133,0.00728,0.9466,0.95349,0.98732,0.77204,0.94879,0.40886,0.01517,0.00135452,0.00135452,0.00135452
165,679.863,0.832,0.3381,0.00772,0.96133,0.93023,0.98412,0.74516,1.02662,0.46605,0.01469,0.00135056,0.00135056,0.00135056
166,683.498,0.83845,0.30497,0.00764,0.95559,0.93023,0.98432,0.77555,0.97032,0.40087,0.01293,0.0013466,0.0013466,0.0013466
167,687.68,0.91491,0.33939,0.00828,0.95282,0.93923,0.98346,0.72678,1.08523,0.42909,0.01301,0.00134264,0.00134264,0.00134264
168,691.628,0.90442,0.34164,0.00803,0.91141,0.96124,0.98017,0.72993,1.04141,0.44452,0.01276,0.00133868,0.00133868,0.00133868
169,695.505,0.85537,0.31203,0.00773,0.92379,0.93961,0.98013,0.77806,0.86635,0.38838,0.01292,0.00133472,0.00133472,0.00133472
170,699.422,0.82111,0.30254,0.00738,0.92517,0.95838,0.97792,0.71961,1.06565,0.4303,0.01393,0.00133076,0.00133076,0.00133076
171,703.185,0.81999,0.30049,0.00777,0.95796,0.93798,0.98245,0.76943,0.88581,0.3906,0.01184,0.0013268,0.0013268,0.0013268
172,707.113,0.82716,0.31255,0.00765,0.91631,0.96899,0.97972,0.7661,0.92006,0.41882,0.01386,0.00132284,0.00132284,0.00132284
173,711.011,0.82217,0.30166,0.00786,0.93461,0.94574,0.98128,0.75511,0.91449,0.41233,0.01449,0.00131888,0.00131888,0.00131888
174,715.155,0.80599,0.29664,0.00765,0.94435,0.93023,0.98259,0.76238,0.91965,0.4421,0.01224,0.00131492,0.00131492,0.00131492
175,719.077,0.82726,0.29206,0.00779,0.94861,0.89147,0.97728,0.71444,1.03973,0.48832,0.01309,0.00131096,0.00131096,0.00131096
176,723.097,0.83752,0.30163,0.00766,0.95797,0.95349,0.98604,0.78081,0.91877,0.36514,0.01153,0.001307,0.001307,0.001307
177,727.196,0.82786,0.30945,0.00779,0.95937,0.96899,0.98707,0.76614,1.01343,0.39198,0.01368,0.00130304,0.00130304,0.00130304
178,731.037,0.82796,0.31061,0.00801,0.97404,0.92248,0.98246,0.77213,0.97433,0.4319,0.01208,0.00129908,0.00129908,0.00129908
179,735.11,0.80041,0.2993,0.00767,0.94517,0.93023,0.98137,0.78045,0.96409,0.43117,0.01322,0.00129512,0.00129512,0.00129512
180,738.835,0.83041,0.32416,0.00816,0.89821,0.95764,0.9775,0.76282,0.93795,0.45589,0.01208,0.00129116,0.00129116,0.00129116
181,742.697,0.84901,0.32618,0.00767,0.91226,0.91473,0.97461,0.75475,0.96202,0.42466,0.01284,0.0012872,0.0012872,0.0012872
182,746.801,0.82036,0.30843,0.00747,0.94356,0.92248,0.97439,0.7343,1.03895,0.42799,0.01321,0.00128324,0.00128324,0.00128324
183,750.758,0.82555,0.2979,0.0079,0.91268,0.95349,0.98221,0.74739,1.03789,0.42764,0.01412,0.00127928,0.00127928,0.00127928
